org,scraped_at,headline_1,headline_2,headline_3
https://www.lemonde.fr/en/,2024-05-11 05:32:21.361329,"The quest for the solar system's hidden oceans, https://www.lemonde.fr/en/science/article/2024/05/11/the-quest-for-the-solar-system-s-hidden-oceans_6671083_10.html","First 'extreme' solar storm in 20 years brings spectacular auroras across the world, https://www.lemonde.fr/en/science/article/2024/05/11/strongest-solar-storm-on-earth-since-2003-rare-severe-geomagnetic-storm-warning-in-the-us_6671061_10.html","Xi Jinping flatters and seeks to boost Eurosceptic leaders, https://www.lemonde.fr/en/international/article/2024/05/11/xi-jinping-flatters-and-seeks-to-boost-eurosceptic-leaders_6671066_4.html"
https://www.bbc.com,2024-05-11 05:32:20.167669,"UN assembly urges Palestine membership after vote, https://www.bbc.com/news/world-middle-east-68983650","Steve Bannon may head to prison after appeal fails, https://www.bbc.com/news/world-us-canada-68992372","US says Israel may have breached international law using American weapons, https://www.bbc.com/news/world-us-canada-68984999"
https://www.aljazeera.com,2024-05-11 05:32:19.479711,"Rafah invasion intensifies as Israeli forces meet fierce Gaza resistance, https://www.aljazeera.com/news/liveblog/2024/5/11/israels-war-on-gaza-live-battles-rage-in-rafah-as-tanks-troops-advance","US report punts on possible Israeli violations of international law in Gaza, https://www.aljazeera.com/news/2024/5/10/us-report-punts-on-possible-israeli-violations-of-international-law-in-gaza","Russia attempts ground offensive into Ukraine’s Kharkiv, https://www.aljazeera.com/news/2024/5/10/russia-attempts-ground-offensive-into-ukraines-kharkiv"
https://www.economist.com,2024-05-10 05:32:28.600600,"Ukraine’s defenders anxiously dig in for a looming Russian assault, https://www.economist.com/europe/2024/05/09/ukraines-defenders-anxiously-dig-in-for-a-looming-russian-assault","Why young Russian women appear so eager to marry Chinese men, https://www.economist.com/china/2024/05/09/why-young-russian-women-appear-so-eager-to-marry-chinese-men","Under Joe Biden, America struggles to reassert itself in Africa, https://www.economist.com/middle-east-and-africa/2024/05/09/under-joe-biden-america-struggles-to-reassert-itself-in-africa"
https://www.lemonde.fr/en/,2024-05-10 05:32:27.513487,"Is European identity a myth?, https://www.lemonde.fr/en/history/article/2024/05/10/is-european-identity-a-myth_6670970_157.html","Netanyahu says Israel ready to 'stand alone' after Biden's warning on arms supplies, https://www.lemonde.fr/en/international/article/2024/05/10/netanyahu-says-israel-ready-to-stand-alone-after-biden-s-warning-on-arms-supplies_6670962_4.html","US consumers exasperated by inflation,  a risk for Biden, https://www.lemonde.fr/en/economy/article/2024/05/10/us-consumers-exasperated-by-inflation-posing-a-risk-for-biden_6670957_19.html"
https://www.bbc.com,2024-05-10 05:32:26.417406,"Netanyahu defiant after US threat to stop weapons, https://www.bbc.com/news/world-middle-east-68980826","Israeli operation leaves Rafah's hospitals overwhelmed, https://www.bbc.com/news/world-middle-east-68983445","How we found Europe’s most wanted migrant-smuggler, https://www.bbc.com/news/articles/c3g92zkd7n4o"
https://www.aljazeera.com,2024-05-10 05:32:25.721717,"Gaza civilians starved, killed as aid groups ‘prevented from helping’: UN, https://www.aljazeera.com/news/liveblog/2024/5/10/israels-war-on-gaza-live-aid-operation-completely-crippled-amid-attacks","‘None of the above’: An election protest brews in India’s coffee export hub, https://www.aljazeera.com/features/2024/5/10/in-indias-arabica-coffee-capital-an-election-protest-is-brewing","Trump’s lawyer presses Stormy Daniels on day 14 of hush money trial, https://www.aljazeera.com/news/2024/5/9/trumps-lawyer-presses-stormy-daniels-on-day-14-of-hush-money-trial"
https://www.economist.com,2024-05-09 05:32:57.631137,"Is America Inc’s war for talent over?, https://www.economist.com/business/2024/05/08/is-america-incs-war-for-talent-over","An interview with Lawrence Wong, Singapore’s next PM, https://www.economist.com/asia/2024/05/08/an-interview-with-lawrence-wong-singapores-next-pm","Plenty of circumstantial evidence at Donald Trump’s trial, https://www.economist.com/united-states/2024/05/08/plenty-of-circumstantial-evidence-at-donald-trumps-trial"
https://www.lemonde.fr/en/,2024-05-09 05:32:56.760394,Europe's reindustrialization: A challenging work in progress,Biden threatens to stop US arms shipments to Israel if it invades Rafah,Olympic torch arrives in Marseille – in images
https://www.bbc.com/,2024-05-09 05:32:55.960779,BBC reveals destruction of Gaza’s water sites,Whistleblower: Boeing supplier sent faulty parts,BBC reveals destruction of Gaza’s water sites
https://www.aljazeera.com,2024-05-09 05:32:55.285351,"US threatens to halt arms supplies as Israel presses attack on Gaza’s Rafah, https://www.aljazeera.com/news/liveblog/2024/5/9/israels-war-on-gaza-live-biden-admits-israel-used-us-bombs-on-civilians","Pentagon chief confirms US pause on weapons shipment to Israel, https://www.aljazeera.com/news/2024/5/8/pentagon-chief-confirms-us-pause-on-weapons-shipment-to-israel","After decades of decline, Air India is betting billions on a comeback, https://www.aljazeera.com/economy/2024/5/9/after-years-of-decline-air-india-is-betting-millions-on-a-comeback"
https://www.economist.com,2024-05-08 05:32:33.112593,"Israel and Hamas are not that far from a ceasefire agreement, https://www.economist.com/middle-east-and-africa/2024/05/07/israel-and-hamas-are-not-that-far-from-a-ceasefire-agreement","How Ukrainians are using the cover of war to escape taxes, https://www.economist.com/finance-and-economics/2024/05/07/how-ukrainians-are-using-the-cover-of-war-to-escape-taxes","The movement of capital globally is in decline, https://www.economist.com/special-report/2024/05/03/the-movement-of-capital-globally-is-in-decline"
https://www.lemonde.fr/en/,2024-05-08 05:32:32.259837,US pauses shipment of bombs to Israel over Rafah invasion,The Olympic flame could 'only' arrive in France via Marseille,Xi Jinping's European visit takes him to allies Hungary and Serbia
https://www.bbc.com/,2024-05-08 05:32:31.468252,Kim family's master propagandist dies at 94,Trump and Stormy Daniels face off on tense day in court,Kim family's master propagandist dies at 94
https://www.aljazeera.com,2024-05-08 05:32:30.722179,"Calls for Israel to open border crossings grow as Gaza cut off from aid, https://www.aljazeera.com/news/liveblog/2024/5/8/israels-war-on-gaza-live-calls-for-israel-to-open-border-crossings-grow","US plays down Rafah assault, says it will push for Gaza ceasefire deal, https://www.aljazeera.com/news/2024/5/7/us-plays-down-rafah-assault-says-it-will-push-for-gaza-ceasefire-deal","Stormy Daniels testifies during day 13 of Trump’s New York hush money trial, https://www.aljazeera.com/news/2024/5/7/stormy-daniels-testifies-during-day-13-of-trumps-new-york-hush-money-trial"
https://www.economist.com,2024-05-07 05:33:24.302141,"Visiting Europe, Xi Jinping brings up an old grievance, https://www.economist.com/china/2024/05/06/visiting-europe-xi-jinping-brings-up-an-old-grievance","Hamas talks up a truce, but Israel may still invade Rafah, https://www.economist.com/middle-east-and-africa/2024/05/06/hamas-talks-up-a-truce-but-israel-may-still-invade-rafah","How crises reshaped the world financial system, https://www.economist.com/special-report/2024/05/03/how-crises-reshaped-the-world-financial-system"
https://www.lemonde.fr/en/,2024-05-07 05:33:23.431439,Paris Olympics are prime target for cybercriminals,Pro-Palestinian voices silenced in Egypt,Hamas accepts Gaza truce proposal as Israel strikes eastern Rafah
https://www.bbc.com/,2024-05-07 05:33:22.524663,Analysis: Tough choices for Netanyahu after Hamas upends expectations,21 of the most eye-catching looks from the Met Gala,Analysis: Tough choices for Netanyahu after Hamas upends expectations
https://www.aljazeera.com,2024-05-07 05:33:21.788753,"Israeli forces take control of Palestinian side of Rafah crossing in Gaza, https://www.aljazeera.com/news/liveblog/2024/5/7/israels-war-on-gaza-live-israel-blasts-rafah-fate-of-ceasefire-uncertain","Modi casts his vote as India’s marathon election reaches half-way mark, https://www.aljazeera.com/news/liveblog/2024/5/7/india-election-2024-live-news-modi-seeks-mandate-for-third-lok-sabha-term","US, UK, most EU nations to boycott Putin inauguration, https://www.aljazeera.com/news/2024/5/7/us-uk-most-eu-nations-to-boycott-putin-inauguration"
https://www.economist.com,2024-05-06 05:33:00.908448,"Big tech’s great AI power grab, https://www.economist.com/business/2024/05/05/big-techs-great-ai-power-grab","Why are Arab armed forces so ineffective?, https://www.economist.com/middle-east-and-africa/2024/05/05/why-are-arab-armed-forces-so-ineffective","The global financial system is in danger of fragmenting, https://www.economist.com/special-report/2024/05/03/the-global-financial-system-is-in-danger-of-fragmenting"
https://www.lemonde.fr/en/,2024-05-06 05:33:00.024214,Xi Jinping's visit to France: Ukraine and trade tensions to dominate,"At the European Parliament, the French far right has deliberately done nothing",Rescue effort continues as death toll in Brazil floods climbs to 78
https://www.bbc.com/,2024-05-06 05:32:59.177128,Surfers found dead in Mexico well were shot in head,Starliner: Nasa to fly new craft to space station,Surfers found dead in Mexico well were shot in head
https://www.aljazeera.com,2024-05-06 05:32:58.212133,"Israeli forces pound Rafah as Gaza ceasefire talks appear to stall, https://www.aljazeera.com/news/liveblog/2024/5/6/israels-war-on-gaza-live-israel-pounds-rafah-as-truce-talks-stall","Al Jazeera condemns Israeli government decision to shut down local offices, https://www.aljazeera.com/news/2024/5/5/netanyahu-government-votes-to-close-al-jazeera-channel-in-israel","A good, steady job? India election turns spotlight on a dream gone sour, https://www.aljazeera.com/economy/2024/5/6/india-elections-focus-on-increasing-informalisation-of-work-for-youth"
https://www.economist.com,2024-05-05 05:32:50.787316,"America’s fiscal outlook is disastrous, but forgotten, https://www.economist.com/briefing/2024/05/02/americas-fiscal-outlook-is-disastrous-but-forgotten","In English local elections Labour won where it needed to, https://www.economist.com/britain/2024/05/04/in-english-local-elections-labour-won-where-it-needed-to","The truth—and lies—behind Olena Zelenska’s $1.1m Cartier haul, https://www.economist.com/interactive/science-and-technology/2024/05/01/the-truth-behind-olena-zelenskas-cartier-haul"
https://www.lemonde.fr/en/,2024-05-05 05:32:49.862847,Joe Biden in search of an elusive peace on US campuses and in Gaza,Hamas says it will not accept truce that does not end Gaza war,"Macron's meeting with Xi: Talking to China, without illusions"
https://www.bbc.com/,2024-05-05 05:32:48.967686,North Korean weapons are killing Ukrainians. The implications are far bigger,'Student arrests will be my final college memory',North Korean weapons are killing Ukrainians. The implications are far bigger
https://www.aljazeera.com,2024-05-05 05:32:48.284481,"Palestinians hope for an end to ‘seven months of torture’ amid truce talks, https://www.aljazeera.com/news/liveblog/2024/5/5/israels-war-on-gaza-live-neither-side-willing-to-budge-in-truce-talks","‘We won’t stop’: The 24 hours Columbia etched a new Gaza protest legacy, https://www.aljazeera.com/news/2024/5/4/we-wont-stop-how-columbias-students-etched-a-new-gaza-protest-legacy","Palestinian doctor Ghassan Abu-Sitta denied entry into France, https://www.aljazeera.com/news/2024/5/4/palestinian-doctor-ghassan-abu-sitta-says-he-was-denied-entry-to-france"
https://www.economist.com,2024-05-04 05:32:20.911550,"Emmanuel Macron’s urgent message for Europe, https://www.economist.com/leaders/2024/05/02/emmanuel-macrons-urgent-message-for-europe","1843 magazine | “It’s been a very long two weeks”: how the Gaza protests changed Columbia, https://www.economist.com/1843/2024/05/03/its-been-a-very-long-two-weeks-how-the-gaza-protests-changed-columbia","A fresh Russian push will test Ukraine severely, says a senior general, https://www.economist.com/europe/2024/05/02/a-fresh-russian-push-will-test-ukraine-severely-says-a-senior-general"
https://www.lemonde.fr/en/,2024-05-04 05:32:20.052944,Why does the scent of classic perfumes change over time?,France's reindustrialization faces a long and bumpy road ahead,Macron and Scholz coordinate to present united front toward China
https://www.bbc.com/,2024-05-04 05:32:19.278555,Ex-Trump aide gets emotional at hush-money trial,Palestinian doctor dies in Israeli prison,Ex-Trump aide gets emotional at hush-money trial
https://www.aljazeera.com,2024-05-04 05:32:18.512446,"Deadly attacks on Gaza as Hamas-Israel ceasefire talks reach an endgame, https://www.aljazeera.com/news/liveblog/2024/5/4/israels-war-on-gaza-live-talks-in-egypt-set-to-steer-wars-direction","In Texas, pro-Palestine university protesters clash with state leaders, https://www.aljazeera.com/news/2024/5/4/in-texas-pro-palestine-university-protesters-clash-with-state-leaders","Canadian police make arrests in prominent Sikh activist’s killing, https://www.aljazeera.com/news/2024/5/3/canadian-police-make-arrests-in-prominent-sikh-activist-killing"
https://www.economist.com,2024-05-03 05:32:29.339674,"How South Africa has changed 30 years after apartheid, https://www.economist.com/middle-east-and-africa/2024/05/02/how-south-africa-has-changed-30-years-after-apartheid","Russia’s gas business will never recover from the war in Ukraine, https://www.economist.com/finance-and-economics/2024/05/02/russias-gas-business-will-never-recover-from-the-war-in-ukraine","A growing number of Britons are on disability benefits, https://www.economist.com/britain/2024/05/02/a-growing-number-of-britons-are-on-disability-benefits"
